run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
5,vol_k_rand,ex2_1_7.bch,-4150.41,1230,2.85051,NA,NA,1,613,0,613,614,1
2,vol_k_rand,ex2_1_7.bch,-4150.41,1262,2.86503,NA,NA,1,623,0,623,630,7
1,vol_k_rand,ex2_1_7.bch,-4150.41,1234,2.87423,NA,NA,1,616,0,616,616,0
0,vol_k_rand,ex2_1_7.bch,-4150.41,1226,2.87654,NA,NA,1,610,0,610,612,2
8,vol_k_rand,ex2_1_7.bch,-4150.41,1208,2.70171,NA,NA,1,599,0,599,603,4
6,vol_k_rand,ex2_1_7.bch,-4150.41,1226,2.77794,NA,NA,1,610,0,610,612,2
9,vol_k_rand,ex2_1_7.bch,-4150.41,1226,2.73953,NA,NA,1,610,0,610,612,2
7,vol_k_rand,ex2_1_7.bch,-4150.41,1242,2.77756,NA,NA,1,616,0,616,620,4
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
2,vol_k,ex7_3_4bis.bch,6.27239,7576,2.81647,NA,NA,1,3953,0,3953,3981,28
0,vol_k,ex7_3_4bis.bch,6.27239,7574,2.83259,NA,NA,1,3978,0,3978,3979,1
5,vol_k,ex7_3_4bis.bch,6.27237,7576,2.88262,NA,NA,1,3962,0,3962,3984,22
1,vol_k,ex7_3_4bis.bch,6.27237,7576,2.90836,NA,NA,1,3983,0,3983,3984,1
4,vol_k,ex7_3_4bis.bch,6.27242,8508,3.13389,NA,NA,1,4482,0,4482,4485,3
3,vol_k,ex7_3_4bis.bch,6.27242,8508,3.15444,NA,NA,1,4479,0,4479,4485,6
6,vol_k,ex7_3_4bis.bch,6.27237,7576,2.7419,NA,NA,1,3972,0,3972,3984,12
7,vol_k,ex7_3_4bis.bch,6.27237,7576,2.78936,NA,NA,1,3952,0,3952,3984,32
8,vol_k,ex7_3_4bis.bch,6.27272,8040,2.88875,NA,NA,1,4210,0,4210,4210,0
9,vol_k,ex7_3_4bis.bch,6.27239,8144,2.99145,NA,NA,1,4274,0,4274,4276,2
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
0,vol_k,ex8_4_4bis.bch,0.212464,278924,97.328,NA,NA,1,139356,0,139356,139472,116
1,vol_k,ex8_4_4bis.bch,0.212462,281304,98.9942,NA,NA,1,140558,0,140558,140669,111
4,vol_k,ex8_4_4bis.bch,0.212463,287136,99.5658,NA,NA,1,143442,0,143442,143587,145
2,vol_k,ex8_4_4bis.bch,0.212463,285476,100.013,NA,NA,1,142640,0,142640,142760,120
5,vol_k,ex8_4_4bis.bch,0.212466,284086,100.955,NA,NA,1,141928,0,141928,142069,141
3,vol_k,ex8_4_4bis.bch,0.212468,293056,101.889,NA,NA,1,146421,0,146421,146543,122
7,vol_k,ex8_4_4bis.bch,0.212462,275406,94.2346,NA,NA,1,137582,0,137582,137702,120
6,vol_k,ex8_4_4bis.bch,0.212468,287960,96.9628,NA,NA,1,143905,0,143905,144019,114
9,vol_k,ex8_4_4bis.bch,0.212465,281616,95.1017,NA,NA,1,140717,0,140717,140818,101
8,vol_k,ex8_4_4bis.bch,0.212465,284570,96.4651,NA,NA,1,142167,0,142167,142300,133
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
1,vol_k_rand,ex6_2_6.bch,-2.60253e-06,257804,123.022,NA,NA,1,128901,0,128901,128901,0
5,vol_k_rand,ex6_2_6.bch,-2.60253e-06,256768,124.007,NA,NA,1,128383,0,128383,128383,0
2,vol_k_rand,ex6_2_6.bch,-2.60252e-06,258558,124.245,NA,NA,1,129278,0,129278,129278,0
4,vol_k_rand,ex6_2_6.bch,-2.60253e-06,257074,124.914,NA,NA,1,128536,0,128536,128536,0
3,vol_k_rand,ex6_2_6.bch,-2.60252e-06,257662,125.494,NA,NA,1,128830,0,128830,128830,0
0,vol_k_rand,ex6_2_6.bch,-2.60252e-06,257876,125.659,NA,NA,1,128937,0,128937,128937,0
6,vol_k_rand,ex6_2_6.bch,-2.60253e-06,258514,121.351,NA,NA,1,129256,0,129256,129256,0
8,vol_k_rand,ex6_2_6.bch,-2.60253e-06,257822,120.298,NA,NA,1,128910,0,128910,128910,0
7,vol_k_rand,ex6_2_6.bch,-2.60252e-06,257402,120.79,NA,NA,1,128700,0,128700,128700,0
9,vol_k_rand,ex6_2_6.bch,-2.60253e-06,256362,120.59,NA,NA,1,128180,0,128180,128180,0
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
1,vol_k_rand,haverly.bch,-400,128,0.157523,NA,NA,1,94,0,94,96,2
5,vol_k_rand,haverly.bch,-399.849,128,0.163041,NA,NA,1,92,0,92,93,1
4,vol_k_rand,haverly.bch,-399.849,134,0.167974,NA,NA,1,94,0,94,95,1
0,vol_k_rand,haverly.bch,-400,132,0.168121,NA,NA,1,96,0,96,97,1
3,vol_k_rand,haverly.bch,-400,144,0.175984,NA,NA,1,103,0,103,104,1
2,vol_k_rand,haverly.bch,-400,144,0.178435,NA,NA,1,103,0,103,104,1
6,vol_k_rand,haverly.bch,-399.872,138,0.170713,NA,NA,1,100,0,100,100,0
7,vol_k_rand,haverly.bch,-399.872,138,0.169261,NA,NA,1,100,0,100,100,0
9,vol_k_rand,haverly.bch,-400,132,0.165297,NA,NA,1,94,0,94,97,3
8,vol_k_rand,haverly.bch,-399.872,138,0.171073,NA,NA,1,99,0,99,100,1
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
3,vol_k,alkylbis.bch,-1.76398,156,0.180555,NA,NA,1,133,0,133,133,0
4,vol_k,alkylbis.bch,-1.76383,156,0.182253,NA,NA,1,137,0,137,138,1
5,vol_k,alkylbis.bch,-1.76383,156,0.182706,NA,NA,1,138,0,138,138,0
2,vol_k,alkylbis.bch,-1.76344,168,0.193466,NA,NA,1,145,0,145,145,0
1,vol_k,alkylbis.bch,-1.76432,170,0.198049,NA,NA,1,156,0,156,156,0
0,vol_k,alkylbis.bch,-1.76432,170,0.200183,NA,NA,1,156,0,156,156,0
9,vol_k,alkylbis.bch,-1.76438,114,0.138405,NA,NA,1,98,0,98,98,0
8,vol_k,alkylbis.bch,-1.76365,142,0.167096,NA,NA,1,123,0,123,125,2
7,vol_k,alkylbis.bch,-1.76365,142,0.167325,NA,NA,1,125,0,125,125,0
6,vol_k,alkylbis.bch,-1.76377,156,0.179435,NA,NA,1,134,0,134,134,0
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
0,vol_k,ex6_1_3bis.bch,-0.351885,9968,3.73254,NA,NA,1,4995,0,4995,4995,0
2,vol_k,ex6_1_3bis.bch,-0.351881,9970,3.74787,NA,NA,1,4990,0,4990,4996,6
3,vol_k,ex6_1_3bis.bch,-0.351881,9970,3.76205,NA,NA,1,4990,0,4990,4996,6
5,vol_k,ex6_1_3bis.bch,-0.351882,10370,3.78272,NA,NA,1,5170,0,5170,5196,26
1,vol_k,ex6_1_3bis.bch,-0.351881,9970,3.80129,NA,NA,1,4995,0,4995,4996,1
4,vol_k,ex6_1_3bis.bch,-0.351882,10370,3.82475,NA,NA,1,5179,0,5179,5196,17
6,vol_k,ex6_1_3bis.bch,-0.351882,10370,3.68489,NA,NA,1,5195,0,5195,5196,1
8,vol_k,ex6_1_3bis.bch,-0.351882,10370,3.67141,NA,NA,1,5183,0,5183,5196,13
7,vol_k,ex6_1_3bis.bch,-0.351882,10370,3.71234,NA,NA,1,5195,0,5195,5196,1
9,vol_k,ex6_1_3bis.bch,-0.351882,10370,3.66722,NA,NA,1,5186,0,5186,5196,10
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
0,vol_k_rand,ex5_3_2.bch,1.86416,40,0.158507,NA,NA,1,32,0,32,32,0
2,vol_k_rand,ex5_3_2.bch,1.86416,40,0.166607,NA,NA,1,31,0,31,32,1
5,vol_k_rand,ex5_3_2.bch,1.86416,40,0.17606,NA,NA,1,34,0,34,34,0
3,vol_k_rand,ex5_3_2.bch,1.86416,38,0.177021,NA,NA,1,30,0,30,31,1
1,vol_k_rand,ex5_3_2.bch,1.86416,40,0.189885,NA,NA,1,34,0,34,35,1
4,vol_k_rand,ex5_3_2.bch,1.86588,56,0.220837,NA,NA,1,47,0,47,48,1
6,vol_k_rand,ex5_3_2.bch,1.86416,44,0.162898,NA,NA,1,33,0,33,34,1
9,vol_k_rand,ex5_3_2.bch,1.86416,40,0.169526,NA,NA,1,32,0,32,33,1
7,vol_k_rand,ex5_3_2.bch,1.86416,48,0.182113,NA,NA,1,39,0,39,39,0
8,vol_k_rand,ex5_3_2.bch,1.86416,44,0.185671,NA,NA,1,39,0,39,40,1
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
0,vol_k_rand,ex7_3_5bis.bch,1.2069,16320,3.15745,NA,NA,1,8301,0,8301,8302,1
3,vol_k_rand,ex7_3_5bis.bch,1.2069,16320,3.19175,NA,NA,1,8301,0,8301,8302,1
2,vol_k_rand,ex7_3_5bis.bch,1.2069,16320,3.21248,NA,NA,1,8298,0,8298,8302,4
1,vol_k_rand,ex7_3_5bis.bch,1.2069,16320,3.22215,NA,NA,1,8288,0,8288,8302,14
5,vol_k_rand,ex7_3_5bis.bch,1.2069,16320,3.2236,NA,NA,1,8301,0,8301,8302,1
4,vol_k_rand,ex7_3_5bis.bch,1.2069,16320,3.25466,NA,NA,1,8300,0,8300,8302,2
6,vol_k_rand,ex7_3_5bis.bch,1.2069,16320,3.13725,NA,NA,1,8301,0,8301,8302,1
7,vol_k_rand,ex7_3_5bis.bch,1.2069,16320,3.15579,NA,NA,1,8296,0,8296,8302,6
8,vol_k_rand,ex7_3_5bis.bch,1.2069,16320,3.14839,NA,NA,1,8301,0,8301,8302,1
9,vol_k_rand,ex7_3_5bis.bch,1.2069,16320,3.17255,NA,NA,1,8298,0,8298,8302,4
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
4,vol_k_rand,like.bch,inf,2414,1.33742,NA,NA,0,932,0,932,935,3
1,vol_k_rand,like.bch,inf,2414,1.33823,NA,NA,0,934,0,934,935,1
2,vol_k_rand,like.bch,inf,2414,1.34566,NA,NA,0,934,0,934,935,1
5,vol_k_rand,like.bch,inf,2414,1.34646,NA,NA,0,932,0,932,935,3
3,vol_k_rand,like.bch,inf,2414,1.34995,NA,NA,0,932,0,932,935,3
0,vol_k_rand,like.bch,inf,2414,1.39207,NA,NA,0,934,0,934,935,1
6,vol_k_rand,like.bch,inf,2414,1.29444,NA,NA,0,932,0,932,935,3
7,vol_k_rand,like.bch,inf,2414,1.30517,NA,NA,0,932,0,932,935,3
8,vol_k_rand,like.bch,inf,2414,1.30044,NA,NA,0,932,0,932,935,3
9,vol_k_rand,like.bch,inf,2414,1.32263,NA,NA,0,932,0,932,935,3
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
0,vol_k,ex5_3_2.bch,1.86416,40,0.158876,NA,NA,1,32,0,32,32,0
2,vol_k,ex5_3_2.bch,1.86416,40,0.165158,NA,NA,1,31,0,31,32,1
5,vol_k,ex5_3_2.bch,1.86416,40,0.175609,NA,NA,1,34,0,34,34,0
3,vol_k,ex5_3_2.bch,1.86416,38,0.177773,NA,NA,1,30,0,30,31,1
1,vol_k,ex5_3_2.bch,1.86416,40,0.187149,NA,NA,1,34,0,34,35,1
4,vol_k,ex5_3_2.bch,1.86588,56,0.220843,NA,NA,1,47,0,47,48,1
6,vol_k,ex5_3_2.bch,1.86416,44,0.162745,NA,NA,1,33,0,33,34,1
9,vol_k,ex5_3_2.bch,1.86416,40,0.169138,NA,NA,1,32,0,32,33,1
7,vol_k,ex5_3_2.bch,1.86416,48,0.181924,NA,NA,1,39,0,39,39,0
8,vol_k,ex5_3_2.bch,1.86416,44,0.185082,NA,NA,1,39,0,39,40,1
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
4,vol_k_rand,ex6_1_4.bch,-0.294362,108,0.069724,NA,NA,1,53,0,53,53,0
0,vol_k_rand,ex6_1_4.bch,-0.294467,128,0.073893,NA,NA,1,63,0,63,63,0
5,vol_k_rand,ex6_1_4.bch,-0.294318,118,0.076359,NA,NA,1,58,0,58,58,0
2,vol_k_rand,ex6_1_4.bch,-0.294459,118,0.079756,NA,NA,1,59,0,59,59,0
1,vol_k_rand,ex6_1_4.bch,-0.294521,128,0.081206,NA,NA,1,66,0,66,66,0
3,vol_k_rand,ex6_1_4.bch,-0.294364,136,0.083175,NA,NA,1,68,0,68,68,0
6,vol_k_rand,ex6_1_4.bch,-0.294318,118,0.075784,NA,NA,1,58,0,58,58,0
8,vol_k_rand,ex6_1_4.bch,-0.294474,132,0.078982,NA,NA,1,67,0,67,67,0
9,vol_k_rand,ex6_1_4.bch,-0.294426,134,0.079323,NA,NA,1,66,0,66,67,1
7,vol_k_rand,ex6_1_4.bch,-0.294497,222,0.139188,NA,NA,1,135,0,135,138,3
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
4,vol_k,ex6_1_4.bch,-0.294362,108,0.070232,NA,NA,1,53,0,53,53,0
2,vol_k,ex6_1_4.bch,-0.294459,118,0.079834,NA,NA,1,59,0,59,59,0
0,vol_k,ex6_1_4.bch,-0.294467,128,0.075274,NA,NA,1,63,0,63,63,0
5,vol_k,ex6_1_4.bch,-0.294318,118,0.076396,NA,NA,1,58,0,58,58,0
1,vol_k,ex6_1_4.bch,-0.294521,128,0.080182,NA,NA,1,66,0,66,66,0
3,vol_k,ex6_1_4.bch,-0.294364,136,0.083316,NA,NA,1,68,0,68,68,0
6,vol_k,ex6_1_4.bch,-0.294318,118,0.075406,NA,NA,1,58,0,58,58,0
9,vol_k,ex6_1_4.bch,-0.294426,134,0.079328,NA,NA,1,66,0,66,67,1
8,vol_k,ex6_1_4.bch,-0.294474,132,0.081142,NA,NA,1,67,0,67,67,0
7,vol_k,ex6_1_4.bch,-0.294497,222,0.140061,NA,NA,1,135,0,135,138,3
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
4,vol_k,ex2_1_9.bch,-0.374921,2946,2.60595,NA,NA,1,1468,0,1468,1474,6
1,vol_k,ex2_1_9.bch,-0.374998,3016,2.64037,NA,NA,1,1507,0,1507,1508,1
2,vol_k,ex2_1_9.bch,-0.374998,3016,2.65325,NA,NA,1,1507,0,1507,1508,1
5,vol_k,ex2_1_9.bch,-0.374921,2946,2.65342,NA,NA,1,1462,0,1462,1474,12
0,vol_k,ex2_1_9.bch,-0.374984,3010,2.65365,NA,NA,1,1505,0,1505,1505,0
3,vol_k,ex2_1_9.bch,-0.374998,3016,2.70066,NA,NA,1,1507,0,1507,1508,1
7,vol_k,ex2_1_9.bch,-0.374921,2946,2.51721,NA,NA,1,1474,0,1474,1474,0
9,vol_k,ex2_1_9.bch,-0.375,2998,2.62913,NA,NA,1,1497,0,1497,1499,2
8,vol_k,ex2_1_9.bch,-0.374988,3116,2.64317,NA,NA,1,1556,0,1556,1559,3
6,vol_k,ex2_1_9.bch,-0.374964,3176,2.70815,NA,NA,1,1585,0,1585,1590,5
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
3,vol_k,like.bch,inf,2414,1.3441,NA,NA,0,932,0,932,935,3
5,vol_k,like.bch,inf,2414,1.34381,NA,NA,0,932,0,932,935,3
0,vol_k,like.bch,inf,2414,1.34529,NA,NA,0,934,0,934,935,1
2,vol_k,like.bch,inf,2414,1.34993,NA,NA,0,934,0,934,935,1
4,vol_k,like.bch,inf,2414,1.35305,NA,NA,0,932,0,932,935,3
1,vol_k,like.bch,inf,2414,1.38199,NA,NA,0,934,0,934,935,1
7,vol_k,like.bch,inf,2414,1.30267,NA,NA,0,932,0,932,935,3
6,vol_k,like.bch,inf,2414,1.31906,NA,NA,0,932,0,932,935,3
8,vol_k,like.bch,inf,2414,1.32044,NA,NA,0,932,0,932,935,3
9,vol_k,like.bch,inf,2414,1.31413,NA,NA,0,932,0,932,935,3
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
1,vol_k_rand,ex5_2_2_case3.bch,-750,10,0.011043,NA,NA,1,4,0,4,4,0
5,vol_k_rand,ex5_2_2_case3.bch,-750,56,0.051257,NA,NA,1,44,0,44,44,0
4,vol_k_rand,ex5_2_2_case3.bch,-750,56,0.05131,NA,NA,1,44,0,44,44,0
2,vol_k_rand,ex5_2_2_case3.bch,-750,56,0.053432,NA,NA,1,42,0,42,44,2
0,vol_k_rand,ex5_2_2_case3.bch,-750,82,0.068402,NA,NA,1,63,0,63,63,0
6,vol_k_rand,ex5_2_2_case3.bch,-750,56,0.051764,NA,NA,1,43,0,43,44,1
3,vol_k_rand,ex5_2_2_case3.bch,-750,82,0.069015,NA,NA,1,63,0,63,63,0
7,vol_k_rand,ex5_2_2_case3.bch,-750,44,0.04225,NA,NA,1,32,0,32,33,1
8,vol_k_rand,ex5_2_2_case3.bch,-750,48,0.045245,NA,NA,1,35,0,35,36,1
9,vol_k_rand,ex5_2_2_case3.bch,-750,50,0.043571,NA,NA,1,34,0,34,34,0
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
4,vol_k,ex2_1_7.bch,0,-1,0,NA,NA,0,0,0,0,0,0
0,vol_k,ex2_1_7.bch,-4150.41,1226,2.84224,NA,NA,1,610,0,610,612,2
1,vol_k,ex2_1_7.bch,-4150.41,1234,2.84191,NA,NA,1,614,0,614,616,2
2,vol_k,ex2_1_7.bch,-4150.41,1262,2.86836,NA,NA,1,627,0,627,630,3
3,vol_k,ex2_1_7.bch,-4150.41,1230,2.86649,NA,NA,1,614,0,614,614,0
5,vol_k,ex2_1_7.bch,-4150.41,1230,2.86762,NA,NA,1,614,0,614,614,0
6,vol_k,ex2_1_7.bch,-4150.41,1226,2.79372,NA,NA,1,610,0,610,612,2
8,vol_k,ex2_1_7.bch,-4150.41,1208,2.6766,NA,NA,1,589,0,589,603,14
9,vol_k,ex2_1_7.bch,-4150.41,1226,2.76783,NA,NA,1,603,0,603,612,9
7,vol_k,ex2_1_7.bch,-4150.41,1242,2.79309,NA,NA,1,619,0,619,620,1
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
5,vol_k_rand,himmel16.bch,-0.865302,3000,5.5263,NA,NA,1,1723,0,1723,1728,5
3,vol_k_rand,himmel16.bch,-0.865302,3000,5.53832,NA,NA,1,1715,0,1715,1728,13
0,vol_k_rand,himmel16.bch,-0.865327,3864,7.8845,NA,NA,1,2194,0,2194,2208,14
2,vol_k_rand,himmel16.bch,-0.865327,3864,7.88527,NA,NA,1,2200,0,2200,2208,8
4,vol_k_rand,himmel16.bch,-0.865327,3864,7.89712,NA,NA,1,2197,0,2197,2208,11
1,vol_k_rand,himmel16.bch,-0.865327,3864,7.9064,NA,NA,1,2183,0,2183,2208,25
7,vol_k_rand,himmel16.bch,-0.865503,2668,5.09447,NA,NA,1,1398,0,1398,1401,3
6,vol_k_rand,himmel16.bch,-0.865302,3000,5.47627,NA,NA,1,1710,0,1710,1728,18
9,vol_k_rand,himmel16.bch,-0.865302,3000,5.27184,NA,NA,1,1727,0,1727,1728,1
8,vol_k_rand,himmel16.bch,-0.865302,3000,5.29897,NA,NA,1,1722,0,1722,1728,6
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
3,vol_k_rand,alkylbis.bch,-1.76398,156,0.180634,NA,NA,1,133,0,133,133,0
5,vol_k_rand,alkylbis.bch,-1.76383,156,0.182589,NA,NA,1,138,0,138,138,0
4,vol_k_rand,alkylbis.bch,-1.76383,156,0.183685,NA,NA,1,137,0,137,138,1
2,vol_k_rand,alkylbis.bch,-1.76344,168,0.192818,NA,NA,1,145,0,145,145,0
0,vol_k_rand,alkylbis.bch,-1.76432,170,0.1973,NA,NA,1,156,0,156,156,0
1,vol_k_rand,alkylbis.bch,-1.76432,170,0.199463,NA,NA,1,156,0,156,156,0
9,vol_k_rand,alkylbis.bch,-1.76438,114,0.135897,NA,NA,1,98,0,98,98,0
7,vol_k_rand,alkylbis.bch,-1.76365,142,0.165449,NA,NA,1,125,0,125,125,0
8,vol_k_rand,alkylbis.bch,-1.76365,142,0.166739,NA,NA,1,123,0,123,125,2
6,vol_k_rand,alkylbis.bch,-1.76377,156,0.174968,NA,NA,1,134,0,134,134,0
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
2,vol_k_rand,ex2_1_9fact.bch,-0.374978,2928,2.50077,NA,NA,1,1461,0,1461,1463,2
1,vol_k_rand,ex2_1_9fact.bch,-0.374978,2928,2.50371,NA,NA,1,1462,0,1462,1463,1
3,vol_k_rand,ex2_1_9fact.bch,-0.374978,2928,2.51106,NA,NA,1,1463,0,1463,1463,0
4,vol_k_rand,ex2_1_9fact.bch,-0.374949,3062,2.63765,NA,NA,1,1530,0,1530,1534,4
5,vol_k_rand,ex2_1_9fact.bch,-0.374949,3062,2.66797,NA,NA,1,1531,0,1531,1534,3
0,vol_k_rand,ex2_1_9fact.bch,-0.374986,3156,2.76041,NA,NA,1,1575,0,1575,1578,3
8,vol_k_rand,ex2_1_9fact.bch,-0.374985,2978,2.47642,NA,NA,1,1487,0,1487,1489,2
6,vol_k_rand,ex2_1_9fact.bch,-0.374977,2946,2.52313,NA,NA,1,1470,0,1470,1474,4
7,vol_k_rand,ex2_1_9fact.bch,-0.374949,3062,2.57724,NA,NA,1,1534,0,1534,1534,0
9,vol_k_rand,ex2_1_9fact.bch,-0.374962,3094,2.57423,NA,NA,1,1544,0,1544,1550,6
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
3,vol_k_rand,launch.bch,2259.76,11688,60.4183,NA,NA,1,7244,0,7244,7270,26
4,vol_k_rand,launch.bch,2259.77,11948,66.636,NA,NA,1,7533,0,7533,7558,25
1,vol_k_rand,launch.bch,2259.05,16176,93.2179,NA,NA,1,10501,0,10501,10529,28
5,vol_k_rand,launch.bch,2257.8,15576,98.1077,NA,NA,1,10401,0,10401,10425,24
2,vol_k_rand,launch.bch,2257.8,20312,104.876,NA,NA,1,13343,0,13343,13369,26
0,vol_k_rand,launch.bch,2257.8,20390,105.284,NA,NA,1,13327,0,13327,13363,36
9,vol_k_rand,launch.bch,2258.89,5138,39.1018,NA,NA,1,3653,0,3653,3684,31
6,vol_k_rand,launch.bch,2258.08,17260,87.6625,NA,NA,1,10928,0,10928,10965,37
8,vol_k_rand,launch.bch,2257.81,15318,81.8111,NA,NA,1,9468,0,9468,9513,45
7,vol_k_rand,launch.bch,2257.8,21512,116.118,NA,NA,1,13600,0,13600,13636,36
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
0,vol_k_rand,ex8_4_4bis.bch,0.212464,278924,97.5049,NA,NA,1,139356,0,139356,139472,116
1,vol_k_rand,ex8_4_4bis.bch,0.212462,281304,98.1807,NA,NA,1,140558,0,140558,140669,111
4,vol_k_rand,ex8_4_4bis.bch,0.212463,287136,99.0195,NA,NA,1,143442,0,143442,143587,145
2,vol_k_rand,ex8_4_4bis.bch,0.212463,285476,99.2408,NA,NA,1,142640,0,142640,142760,120
5,vol_k_rand,ex8_4_4bis.bch,0.212466,284086,99.4691,NA,NA,1,141928,0,141928,142069,141
3,vol_k_rand,ex8_4_4bis.bch,0.212468,293056,102.218,NA,NA,1,146421,0,146421,146543,122
7,vol_k_rand,ex8_4_4bis.bch,0.212462,275406,93.7946,NA,NA,1,137582,0,137582,137702,120
6,vol_k_rand,ex8_4_4bis.bch,0.212468,287960,96.28,NA,NA,1,143905,0,143905,144019,114
9,vol_k_rand,ex8_4_4bis.bch,0.212465,281616,94.9421,NA,NA,1,140717,0,140717,140818,101
8,vol_k_rand,ex8_4_4bis.bch,0.212465,284570,96.2203,NA,NA,1,142167,0,142167,142300,133
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
2,vol_k,alkyl.bch,-1.76331,136,0.157657,NA,NA,1,114,0,114,114,0
3,vol_k,alkyl.bch,-1.76444,150,0.170591,NA,NA,1,134,0,134,134,0
5,vol_k,alkyl.bch,-1.76451,158,0.185754,NA,NA,1,140,0,140,141,1
4,vol_k,alkyl.bch,-1.76451,158,0.186667,NA,NA,1,140,0,140,141,1
1,vol_k,alkyl.bch,-1.76362,186,0.222778,NA,NA,1,164,0,164,165,1
0,vol_k,alkyl.bch,-1.76362,186,0.22531,NA,NA,1,165,0,165,165,0
6,vol_k,alkyl.bch,-1.76457,144,0.175572,NA,NA,1,129,0,129,129,0
7,vol_k,alkyl.bch,-1.76358,152,0.177412,NA,NA,1,133,0,133,135,2
8,vol_k,alkyl.bch,-1.76358,152,0.17939,NA,NA,1,135,0,135,135,0
9,vol_k,alkyl.bch,-1.76495,152,0.179985,NA,NA,1,136,0,136,136,0
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
1,vol_k,ex5_2_2_case3.bch,-750,10,0.011181,NA,NA,1,4,0,4,4,0
4,vol_k,ex5_2_2_case3.bch,-750,56,0.051081,NA,NA,1,44,0,44,44,0
5,vol_k,ex5_2_2_case3.bch,-750,56,0.051502,NA,NA,1,44,0,44,44,0
2,vol_k,ex5_2_2_case3.bch,-750,56,0.052405,NA,NA,1,42,0,42,44,2
0,vol_k,ex5_2_2_case3.bch,-750,82,0.069205,NA,NA,1,63,0,63,63,0
6,vol_k,ex5_2_2_case3.bch,-750,56,0.051803,NA,NA,1,43,0,43,44,1
3,vol_k,ex5_2_2_case3.bch,-750,82,0.071502,NA,NA,1,63,0,63,63,0
7,vol_k,ex5_2_2_case3.bch,-750,44,0.042997,NA,NA,1,32,0,32,33,1
9,vol_k,ex5_2_2_case3.bch,-750,50,0.043308,NA,NA,1,34,0,34,34,0
8,vol_k,ex5_2_2_case3.bch,-750,48,0.045362,NA,NA,1,35,0,35,36,1
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
3,vol_k,ex14_2_3.bch,1.19915e-09,7704,5.85162,NA,NA,1,4170,0,4170,4170,0
