run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
2,depth_k_rand,ex6_2_9.bch,-0.0340662,84998,36.4545,NA,NA,1,42484,42484,0,42498,42498
3,depth_k_rand,ex6_2_9.bch,-0.0340661,84478,36.6911,NA,NA,1,42232,42232,0,42238,42238
0,depth_k_rand,ex6_2_9.bch,-0.0340662,86616,36.7464,NA,NA,1,43293,43293,0,43307,43307
4,depth_k_rand,ex6_2_9.bch,-0.0340661,84478,37.0009,NA,NA,1,42232,42232,0,42238,42238
7,depth_k_rand,ex6_2_9.bch,-0.0340662,84414,35.2083,NA,NA,1,42200,42200,0,42206,42206
8,depth_k_rand,ex6_2_9.bch,-0.0340662,84414,35.3115,NA,NA,1,42200,42200,0,42206,42206
6,depth_k_rand,ex6_2_9.bch,-0.0340662,84414,35.5654,NA,NA,1,42192,42192,0,42206,42206
9,depth_k_rand,ex6_2_9.bch,-0.0340662,84414,35.6109,NA,NA,1,42192,42192,0,42206,42206
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
3,depth_k_rand,like.bch,inf,2414,1.32917,NA,NA,0,2412,2412,0,935,935
0,depth_k_rand,like.bch,inf,2414,1.33839,NA,NA,0,2412,2412,0,935,935
5,depth_k_rand,like.bch,inf,2414,1.33869,NA,NA,0,2412,2412,0,935,935
4,depth_k_rand,like.bch,inf,2414,1.33925,NA,NA,0,2412,2412,0,935,935
1,depth_k_rand,like.bch,inf,2414,1.36578,NA,NA,0,2412,2412,0,935,935
2,depth_k_rand,like.bch,inf,2414,1.37907,NA,NA,0,2412,2412,0,935,935
6,depth_k_rand,like.bch,inf,2414,1.31636,NA,NA,0,2412,2412,0,935,935
7,depth_k_rand,like.bch,inf,2414,1.29767,NA,NA,0,2412,2412,0,935,935
9,depth_k_rand,like.bch,inf,2414,1.31623,NA,NA,0,2412,2412,0,935,935
8,depth_k_rand,like.bch,inf,2414,1.31919,NA,NA,0,2412,2412,0,935,935
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
0,depth_k_rand,ex6_1_3bis.bch,-0.351885,9968,3.71767,NA,NA,1,4965,4965,0,4995,4995
1,depth_k_rand,ex6_1_3bis.bch,-0.351881,9970,3.7188,NA,NA,1,4982,4982,0,4996,4996
2,depth_k_rand,ex6_1_3bis.bch,-0.351881,9970,3.72938,NA,NA,1,4966,4966,0,4996,4996
4,depth_k_rand,ex6_1_3bis.bch,-0.351882,10370,3.76908,NA,NA,1,5182,5182,0,5196,5196
3,depth_k_rand,ex6_1_3bis.bch,-0.351881,9970,3.79879,NA,NA,1,4982,4982,0,4996,4996
5,depth_k_rand,ex6_1_3bis.bch,-0.351882,10370,3.80063,NA,NA,1,5166,5166,0,5196,5196
7,depth_k_rand,ex6_1_3bis.bch,-0.351882,10370,3.67466,NA,NA,1,5182,5182,0,5196,5196
8,depth_k_rand,ex6_1_3bis.bch,-0.351882,10370,3.66496,NA,NA,1,5182,5182,0,5196,5196
6,depth_k_rand,ex6_1_3bis.bch,-0.351882,10370,3.70438,NA,NA,1,5166,5166,0,5196,5196
9,depth_k_rand,ex6_1_3bis.bch,-0.351882,10370,3.66538,NA,NA,1,5166,5166,0,5196,5196
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
3,depth_k_rand,ex6_2_6.bch,-2.60252e-06,257662,124.244,NA,NA,1,128824,128824,0,128830,128830
4,depth_k_rand,ex6_2_6.bch,-2.60253e-06,257074,124.363,NA,NA,1,128530,128530,0,128536,128536
1,depth_k_rand,ex6_2_6.bch,-2.60253e-06,257804,124.485,NA,NA,1,128895,128895,0,128901,128901
5,depth_k_rand,ex6_2_6.bch,-2.60253e-06,256768,124.784,NA,NA,1,128369,128369,0,128383,128383
0,depth_k_rand,ex6_2_6.bch,-2.60252e-06,257876,125.251,NA,NA,1,128923,128923,0,128937,128937
2,depth_k_rand,ex6_2_6.bch,-2.60252e-06,258558,126.158,NA,NA,1,129264,129264,0,129278,129278
8,depth_k_rand,ex6_2_6.bch,-2.60253e-06,257822,119.755,NA,NA,1,128904,128904,0,128910,128910
9,depth_k_rand,ex6_2_6.bch,-2.60253e-06,256362,120.034,NA,NA,1,128166,128166,0,128180,128180
7,depth_k_rand,ex6_2_6.bch,-2.60252e-06,257402,121.062,NA,NA,1,128694,128694,0,128700,128700
6,depth_k_rand,ex6_2_6.bch,-2.60253e-06,258514,122.558,NA,NA,1,129242,129242,0,129256,129256
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
3,depth_k_rand,launch.bch,2259.76,11688,61.3492,NA,NA,1,7268,7268,0,7270,7270
4,depth_k_rand,launch.bch,2259.77,11948,66.7087,NA,NA,1,7556,7556,0,7558,7558
1,depth_k_rand,launch.bch,2259.05,16176,93.1417,NA,NA,1,10527,10527,0,10529,10529
5,depth_k_rand,launch.bch,2257.8,15576,97.1853,NA,NA,1,10423,10423,0,10425,10425
2,depth_k_rand,launch.bch,2257.8,20312,105.339,NA,NA,1,13367,13367,0,13369,13369
0,depth_k_rand,launch.bch,2257.8,20390,105.436,NA,NA,1,13361,13361,0,13363,13363
9,depth_k_rand,launch.bch,2258.89,5138,38.8339,NA,NA,1,3682,3682,0,3684,3684
6,depth_k_rand,launch.bch,2258.08,17260,87.7526,NA,NA,1,10963,10963,0,10965,10965
8,depth_k_rand,launch.bch,2257.81,15318,82.5021,NA,NA,1,9511,9511,0,9513,9513
7,depth_k_rand,launch.bch,2257.8,21512,113.481,NA,NA,1,13634,13634,0,13636,13636
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
1,depth_k_rand,bearing.bch,1.95107,11474,11.2975,NA,NA,1,10561,10561,0,10563,10563
5,depth_k_rand,bearing.bch,1.95158,10302,11.6017,NA,NA,1,9319,9319,0,9321,9321
3,depth_k_rand,bearing.bch,1.95112,11212,12.3536,NA,NA,1,9963,9963,0,9965,9965
0,depth_k_rand,bearing.bch,1.95111,14434,14.9731,NA,NA,1,13128,13128,0,13130,13130
4,depth_k_rand,bearing.bch,1.95122,14704,15.0185,NA,NA,1,13378,13378,0,13380,13380
6,depth_k_rand,bearing.bch,1.95114,10356,11.89,NA,NA,1,9349,9349,0,9351,9351
2,depth_k_rand,bearing.bch,1.95115,25340,23.4723,NA,NA,1,23309,23309,0,23311,23311
7,depth_k_rand,bearing.bch,1.95178,12904,13.8458,NA,NA,1,11808,11808,0,11810,11810
9,depth_k_rand,bearing.bch,1.9512,16682,16.5919,NA,NA,1,15030,15030,0,15032,15032
8,depth_k_rand,bearing.bch,1.9511,22278,20.6665,NA,NA,1,20466,20466,0,20468,20468
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
3,depth_k_rand,alkylbis.bch,-1.76398,156,0.180407,NA,NA,1,129,129,0,133,133
4,depth_k_rand,alkylbis.bch,-1.76383,156,0.181297,NA,NA,1,134,134,0,138,138
5,depth_k_rand,alkylbis.bch,-1.76383,156,0.186616,NA,NA,1,131,131,0,138,138
2,depth_k_rand,alkylbis.bch,-1.76344,168,0.19328,NA,NA,1,138,138,0,145,145
1,depth_k_rand,alkylbis.bch,-1.76432,170,0.198209,NA,NA,1,152,152,0,156,156
0,depth_k_rand,alkylbis.bch,-1.76432,170,0.198666,NA,NA,1,149,149,0,156,156
9,depth_k_rand,alkylbis.bch,-1.76438,114,0.136168,NA,NA,1,92,92,0,98,98
7,depth_k_rand,alkylbis.bch,-1.76365,142,0.164364,NA,NA,1,121,121,0,125,125
8,depth_k_rand,alkylbis.bch,-1.76365,142,0.16542,NA,NA,1,121,121,0,125,125
6,depth_k_rand,alkylbis.bch,-1.76377,156,0.176439,NA,NA,1,127,127,0,134,134
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
1,depth_k_rand,ex6_2_12.bch,0.289195,28822,8.97571,NA,NA,1,14404,14404,0,14410,14410
0,depth_k_rand,ex6_2_12.bch,0.289195,28822,9.05191,NA,NA,1,14396,14396,0,14410,14410
2,depth_k_rand,ex6_2_12.bch,0.289195,29482,9.16454,NA,NA,1,14726,14726,0,14740,14740
5,depth_k_rand,ex6_2_12.bch,0.289195,29994,9.19096,NA,NA,1,14982,14982,0,14996,14996
3,depth_k_rand,ex6_2_12.bch,0.289195,29482,9.19769,NA,NA,1,14734,14734,0,14740,14740
4,depth_k_rand,ex6_2_12.bch,0.289195,29482,9.30259,NA,NA,1,14734,14734,0,14740,14740
6,depth_k_rand,ex6_2_12.bch,0.289195,29994,8.91531,NA,NA,1,14982,14982,0,14996,14996
7,depth_k_rand,ex6_2_12.bch,0.289195,29994,8.92217,NA,NA,1,14990,14990,0,14996,14996
8,depth_k_rand,ex6_2_12.bch,0.289195,29994,8.92027,NA,NA,1,14990,14990,0,14996,14996
9,depth_k_rand,ex6_2_12.bch,0.289195,29994,8.97571,NA,NA,1,14982,14982,0,14996,14996
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
4,depth_k_rand,ex2_1_9.bch,-0.374921,2946,2.60584,NA,NA,1,1472,1472,0,1474,1474
2,depth_k_rand,ex2_1_9.bch,-0.374998,3016,2.62814,NA,NA,1,1502,1502,0,1508,1508
1,depth_k_rand,ex2_1_9.bch,-0.374998,3016,2.64019,NA,NA,1,1506,1506,0,1508,1508
3,depth_k_rand,ex2_1_9.bch,-0.374998,3016,2.64624,NA,NA,1,1506,1506,0,1508,1508
0,depth_k_rand,ex2_1_9.bch,-0.374984,3010,2.65064,NA,NA,1,1500,1500,0,1505,1505
5,depth_k_rand,ex2_1_9.bch,-0.374921,2946,2.68073,NA,NA,1,1469,1469,0,1474,1474
7,depth_k_rand,ex2_1_9.bch,-0.374921,2946,2.54073,NA,NA,1,1472,1472,0,1474,1474
9,depth_k_rand,ex2_1_9.bch,-0.375,2998,2.57175,NA,NA,1,1493,1493,0,1499,1499
8,depth_k_rand,ex2_1_9.bch,-0.374988,3116,2.6144,NA,NA,1,1557,1557,0,1559,1559
6,depth_k_rand,ex2_1_9.bch,-0.374964,3176,2.70054,NA,NA,1,1584,1584,0,1590,1590
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
5,depth_k_rand,ex6_2_14.bch,-0.695358,4834,1.79271,NA,NA,1,2402,2402,0,2416,2416
2,depth_k_rand,ex6_2_14.bch,-0.695358,4878,1.79924,NA,NA,1,2424,2424,0,2438,2438
1,depth_k_rand,ex6_2_14.bch,-0.695358,4868,1.80794,NA,NA,1,2427,2427,0,2433,2433
3,depth_k_rand,ex6_2_14.bch,-0.695358,4878,1.81441,NA,NA,1,2432,2432,0,2438,2438
4,depth_k_rand,ex6_2_14.bch,-0.695358,4878,1.82283,NA,NA,1,2432,2432,0,2438,2438
0,depth_k_rand,ex6_2_14.bch,-0.695358,4868,1.85308,NA,NA,1,2419,2419,0,2433,2433
6,depth_k_rand,ex6_2_14.bch,-0.695358,4834,1.71503,NA,NA,1,2402,2402,0,2416,2416
7,depth_k_rand,ex6_2_14.bch,-0.695358,4834,1.71499,NA,NA,1,2410,2410,0,2416,2416
9,depth_k_rand,ex6_2_14.bch,-0.695358,4834,1.72698,NA,NA,1,2402,2402,0,2416,2416
8,depth_k_rand,ex6_2_14.bch,-0.695358,4834,1.74094,NA,NA,1,2410,2410,0,2416,2416
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
5,depth_k_rand,ex2_1_8.bch,15639,304,1.2639,NA,NA,1,149,149,0,151,151
3,depth_k_rand,ex2_1_8.bch,15639,306,1.2786,NA,NA,1,150,150,0,152,152
4,depth_k_rand,ex2_1_8.bch,15639,324,1.31548,NA,NA,1,159,159,0,161,161
0,depth_k_rand,ex2_1_8.bch,15639,312,1.3522,NA,NA,1,153,153,0,155,155
2,depth_k_rand,ex2_1_8.bch,15639,386,1.57125,NA,NA,1,190,190,0,192,192
1,depth_k_rand,ex2_1_8.bch,15639,386,1.59506,NA,NA,1,190,190,0,192,192
6,depth_k_rand,ex2_1_8.bch,15639,352,1.42862,NA,NA,1,173,173,0,175,175
9,depth_k_rand,ex2_1_8.bch,15639,354,1.41988,NA,NA,1,174,174,0,176,176
7,depth_k_rand,ex2_1_8.bch,15639,380,1.58709,NA,NA,1,187,187,0,189,189
8,depth_k_rand,ex2_1_8.bch,15639,386,1.55918,NA,NA,1,190,190,0,192,192
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
1,depth_k_rand,ex5_2_2_case3.bch,-750,10,0.011045,NA,NA,1,3,3,0,4,4
5,depth_k_rand,ex5_2_2_case3.bch,-750,56,0.051276,NA,NA,1,43,43,0,44,44
2,depth_k_rand,ex5_2_2_case3.bch,-750,56,0.05288,NA,NA,1,42,42,0,44,44
4,depth_k_rand,ex5_2_2_case3.bch,-750,56,0.051633,NA,NA,1,43,43,0,44,44
6,depth_k_rand,ex5_2_2_case3.bch,-750,56,0.051256,NA,NA,1,43,43,0,44,44
3,depth_k_rand,ex5_2_2_case3.bch,-750,82,0.068487,NA,NA,1,62,62,0,63,63
0,depth_k_rand,ex5_2_2_case3.bch,-750,82,0.069044,NA,NA,1,62,62,0,63,63
7,depth_k_rand,ex5_2_2_case3.bch,-750,44,0.042011,NA,NA,1,32,32,0,33,33
9,depth_k_rand,ex5_2_2_case3.bch,-750,50,0.043086,NA,NA,1,33,33,0,34,34
8,depth_k_rand,ex5_2_2_case3.bch,-750,48,0.045348,NA,NA,1,35,35,0,36,36
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
2,depth_k_rand,alkyl.bch,-1.76331,136,0.157457,NA,NA,1,107,107,0,114,114
3,depth_k_rand,alkyl.bch,-1.76444,150,0.171777,NA,NA,1,130,130,0,134,134
5,depth_k_rand,alkyl.bch,-1.76451,158,0.184422,NA,NA,1,134,134,0,141,141
4,depth_k_rand,alkyl.bch,-1.76451,158,0.185194,NA,NA,1,137,137,0,141,141
0,depth_k_rand,alkyl.bch,-1.76362,186,0.223899,NA,NA,1,158,158,0,165,165
1,depth_k_rand,alkyl.bch,-1.76362,186,0.225021,NA,NA,1,161,161,0,165,165
6,depth_k_rand,alkyl.bch,-1.76457,144,0.174982,NA,NA,1,122,122,0,129,129
7,depth_k_rand,alkyl.bch,-1.76358,152,0.177983,NA,NA,1,131,131,0,135,135
8,depth_k_rand,alkyl.bch,-1.76358,152,0.176769,NA,NA,1,131,131,0,135,135
9,depth_k_rand,alkyl.bch,-1.76495,152,0.177654,NA,NA,1,130,130,0,136,136
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
3,depth_k_rand,himmel16.bch,-0.865302,3000,5.5058,NA,NA,1,1726,1726,0,1728,1728
5,depth_k_rand,himmel16.bch,-0.865302,3000,5.52997,NA,NA,1,1726,1726,0,1728,1728
1,depth_k_rand,himmel16.bch,-0.865327,3864,7.86628,NA,NA,1,2206,2206,0,2208,2208
0,depth_k_rand,himmel16.bch,-0.865327,3864,7.86661,NA,NA,1,2206,2206,0,2208,2208
2,depth_k_rand,himmel16.bch,-0.865327,3864,7.87267,NA,NA,1,2206,2206,0,2208,2208
4,depth_k_rand,himmel16.bch,-0.865327,3864,7.89152,NA,NA,1,2206,2206,0,2208,2208
7,depth_k_rand,himmel16.bch,-0.865503,2668,5.05133,NA,NA,1,1399,1399,0,1401,1401
6,depth_k_rand,himmel16.bch,-0.865302,3000,5.48089,NA,NA,1,1726,1726,0,1728,1728
8,depth_k_rand,himmel16.bch,-0.865302,3000,5.27525,NA,NA,1,1726,1726,0,1728,1728
9,depth_k_rand,himmel16.bch,-0.865302,3000,5.2774,NA,NA,1,1726,1726,0,1728,1728
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
1,depth_k_rand,haverly.bch,-400,128,0.163598,NA,NA,1,94,94,0,96,96
5,depth_k_rand,haverly.bch,-399.849,128,0.170966,NA,NA,1,92,92,0,93,93
4,depth_k_rand,haverly.bch,-399.849,134,0.172736,NA,NA,1,94,94,0,95,95
0,depth_k_rand,haverly.bch,-400,132,0.174884,NA,NA,1,96,96,0,97,97
2,depth_k_rand,haverly.bch,-400,144,0.183095,NA,NA,1,103,103,0,104,104
3,depth_k_rand,haverly.bch,-400,144,0.184581,NA,NA,1,103,103,0,104,104
6,depth_k_rand,haverly.bch,-399.872,138,0.170494,NA,NA,1,99,99,0,100,100
9,depth_k_rand,haverly.bch,-400,132,0.164959,NA,NA,1,96,96,0,97,97
7,depth_k_rand,haverly.bch,-399.872,138,0.168012,NA,NA,1,99,99,0,100,100
8,depth_k_rand,haverly.bch,-399.872,138,0.169161,NA,NA,1,99,99,0,100,100
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
5,depth_k_rand,ex7_3_4bis.bch,6.27237,7576,2.84128,NA,NA,1,3980,3980,0,3984,3984
2,depth_k_rand,ex7_3_4bis.bch,6.27239,7576,2.85574,NA,NA,1,3977,3977,0,3981,3981
0,depth_k_rand,ex7_3_4bis.bch,6.27239,7574,2.85691,NA,NA,1,3975,3975,0,3979,3979
1,depth_k_rand,ex7_3_4bis.bch,6.27237,7576,2.92105,NA,NA,1,3980,3980,0,3984,3984
4,depth_k_rand,ex7_3_4bis.bch,6.27242,8508,3.0993,NA,NA,1,4481,4481,0,4485,4485
3,depth_k_rand,ex7_3_4bis.bch,6.27242,8508,3.12257,NA,NA,1,4481,4481,0,4485,4485
6,depth_k_rand,ex7_3_4bis.bch,6.27237,7576,2.76699,NA,NA,1,3980,3980,0,3984,3984
7,depth_k_rand,ex7_3_4bis.bch,6.27237,7576,2.76385,NA,NA,1,3980,3980,0,3984,3984
8,depth_k_rand,ex7_3_4bis.bch,6.27272,8040,2.90146,NA,NA,1,4206,4206,0,4210,4210
9,depth_k_rand,ex7_3_4bis.bch,6.27239,8144,2.93683,NA,NA,1,4272,4272,0,4276,4276
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
0,depth_k_rand,ex6_2_8.bch,-0.0270063,77808,31.9878,NA,NA,1,38889,38889,0,38903,38903
2,depth_k_rand,ex6_2_8.bch,-0.0270063,77790,32.0134,NA,NA,1,38880,38880,0,38894,38894
1,depth_k_rand,ex6_2_8.bch,-0.0270063,77020,32.0633,NA,NA,1,38503,38503,0,38509,38509
5,depth_k_rand,ex6_2_8.bch,-0.0270063,75210,32.2681,NA,NA,1,37590,37590,0,37604,37604
3,depth_k_rand,ex6_2_8.bch,-0.0270063,77184,32.5379,NA,NA,1,38585,38585,0,38591,38591
4,depth_k_rand,ex6_2_8.bch,-0.0270063,78748,32.7437,NA,NA,1,39367,39367,0,39373,39373
6,depth_k_rand,ex6_2_8.bch,-0.0270063,78710,31.523,NA,NA,1,39340,39340,0,39354,39354
8,depth_k_rand,ex6_2_8.bch,-0.0270063,78738,31.5866,NA,NA,1,39362,39362,0,39368,39368
7,depth_k_rand,ex6_2_8.bch,-0.0270063,79224,31.6942,NA,NA,1,39605,39605,0,39611,39611
9,depth_k_rand,ex6_2_8.bch,-0.0270063,79342,31.8419,NA,NA,1,39656,39656,0,39670,39670
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
0,depth_k_rand,ex6_2_11.bch,-2.67215e-06,42974,15.6711,NA,NA,1,21472,21472,0,21486,21486
1,depth_k_rand,ex6_2_11.bch,-2.67238e-06,44326,15.7925,NA,NA,1,22157,22157,0,22163,22163
5,depth_k_rand,ex6_2_11.bch,-2.67238e-06,44334,15.8564,NA,NA,1,22152,22152,0,22166,22166
4,depth_k_rand,ex6_2_11.bch,-2.67233e-06,41800,15.9151,NA,NA,1,20893,20893,0,20899,20899
3,depth_k_rand,ex6_2_11.bch,-2.67235e-06,43976,16.0758,NA,NA,1,21981,21981,0,21987,21987
2,depth_k_rand,ex6_2_11.bch,-2.67238e-06,44326,16.4907,NA,NA,1,22149,22149,0,22163,22163
9,depth_k_rand,ex6_2_11.bch,-2.67239e-06,41990,15.0721,NA,NA,1,20980,20980,0,20994,20994
6,depth_k_rand,ex6_2_11.bch,-2.67237e-06,45180,15.3527,NA,NA,1,22575,22575,0,22589,22589
8,depth_k_rand,ex6_2_11.bch,-2.67235e-06,41924,15.2474,NA,NA,1,20955,20955,0,20961,20961
7,depth_k_rand,ex6_2_11.bch,-2.67237e-06,43918,15.4198,NA,NA,1,21952,21952,0,21958,21958
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
2,depth_k_rand,ex7_3_5bis.bch,1.2069,16320,3.16846,NA,NA,1,8298,8298,0,8302,8302
5,depth_k_rand,ex7_3_5bis.bch,1.2069,16320,3.21055,NA,NA,1,8298,8298,0,8302,8302
4,depth_k_rand,ex7_3_5bis.bch,1.2069,16320,3.22075,NA,NA,1,8298,8298,0,8302,8302
0,depth_k_rand,ex7_3_5bis.bch,1.2069,16320,3.24421,NA,NA,1,8298,8298,0,8302,8302
3,depth_k_rand,ex7_3_5bis.bch,1.2069,16320,3.2529,NA,NA,1,8298,8298,0,8302,8302
1,depth_k_rand,ex7_3_5bis.bch,1.2069,16320,3.2551,NA,NA,1,8298,8298,0,8302,8302
6,depth_k_rand,ex7_3_5bis.bch,1.2069,16320,3.1144,NA,NA,1,8298,8298,0,8302,8302
8,depth_k_rand,ex7_3_5bis.bch,1.2069,16320,3.10916,NA,NA,1,8298,8298,0,8302,8302
7,depth_k_rand,ex7_3_5bis.bch,1.2069,16320,3.12151,NA,NA,1,8298,8298,0,8302,8302
9,depth_k_rand,ex7_3_5bis.bch,1.2069,16320,3.10171,NA,NA,1,8298,8298,0,8302,8302
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
0,depth_k_rand,ex8_4_4bis.bch,0.212464,278924,98.0227,NA,NA,1,139460,139460,0,139472,139472
1,depth_k_rand,ex8_4_4bis.bch,0.212462,281304,98.2255,NA,NA,1,140663,140663,0,140669,140669
2,depth_k_rand,ex8_4_4bis.bch,0.212463,285476,99.4558,NA,NA,1,142746,142746,0,142760,142760
5,depth_k_rand,ex8_4_4bis.bch,0.212466,284086,99.7063,NA,NA,1,142057,142057,0,142069,142069
4,depth_k_rand,ex8_4_4bis.bch,0.212463,287136,99.7196,NA,NA,1,143581,143581,0,143587,143587
3,depth_k_rand,ex8_4_4bis.bch,0.212468,293056,102.451,NA,NA,1,146537,146537,0,146543,146543
